Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
27-June-2013,40.90,40.90,39.10,40.10,39.901647079919120613,423841,2873,16911954.00,76791,18.12,1.80,-0.80
26-June-2013,41.00,41.00,39.20,39.50,39.939532421617001437,617736,3659,24672087.00,105010,17.00,1.80,-1.50
25-June-2013,39.80,41.25,39.15,39.95,40.232319726381239954,671299,4437,27007916.00,105604,15.73,2.10,0.15
24-June-2013,40.90,40.90,39.00,39.65,39.820302030624125835,1092472,6653,43502565.00,266611,24.40,1.90,-1.25
21-June-2013,41.25,43.35,40.00,41.25,41.677534094708163131,2081848,12584,86766291.00,348865,16.76,3.35,0.00
20-June-2013,44.00,44.00,41.30,41.70,42.293677332014266746,960275,6703,40613561.00,330554,34.42,2.70,-2.30
19-June-2013,44.50,45.10,43.75,44.45,44.560829555804482783,573126,4067,25538970.00,78940,13.77,1.35,-0.05
18-June-2013,44.60,45.50,42.45,44.65,44.355591463388696081,1645571,11352,72990275.00,151357,9.20,3.05,0.05
17-June-2013,47.95,48.65,40.80,44.20,43.656281152677373211,2781663,18735,121437062.00,381230,13.71,7.85,-3.75
14-June-2013,48.25,49.70,47.30,47.80,48.218362901565201858,806158,4036,38871619.00,178854,22.19,2.40,-0.45
13-June-2013,49.50,50.45,47.10,47.75,48.861823231944982627,614206,3357,30011225.00,114678,18.67,3.35,-1.75
12-June-2013,51.70,52.80,49.30,50.55,51.089697672904222633,844615,4502,43151125.00,103104,12.21,3.50,-1.15
11-June-2013,52.10,52.80,47.20,51.70,50.051853923615933009,1541002,8542,77130007.00,105340,6.84,5.60,-0.40
10-June-2013,54.45,55.35,52.50,52.95,53.670987442744523727,449302,2975,24114482.00,72830,16.21,2.85,-1.50
7-June-2013,57.50,57.95,53.30,53.85,55.398275063701439513,790406,4502,43787129.00,259226,32.80,4.65,-3.65
6-June-2013,57.80,58.65,57.00,57.75,57.831131867883282229,486267,2701,28121371.00,45614,9.38,1.65,-0.05
5-June-2013,56.10,59.35,55.35,58.60,57.717987668562435168,894624,4756,51635897.00,113334,12.67,4.00,2.50
4-June-2013,58.25,59.00,55.50,56.25,57.398625015392596357,763354,3665,43815470.00,177820,23.29,3.50,-2.00
3-June-2013,57.25,59.65,54.30,58.05,56.569266362336756469,723995,4233,40955866.00,80392,11.10,5.35,0.80
31-May-2013,59.10,60.00,56.35,56.70,58.117604100320462586,899637,4426,52284747.00,150879,16.77,3.65,-2.40
30-May-2013,54.00,59.50,53.10,58.55,56.881385376022548275,1536969,7614,87424926.00,300632,19.56,6.40,4.55
29-May-2013,57.10,57.35,54.10,54.45,55.148319509801071271,722319,3302,39834679.00,134925,18.68,3.25,-2.65
28-May-2013,58.30,58.70,57.00,57.25,57.842170036280648370,546848,2715,31630875.00,84696,15.49,1.70,-1.05
27-May-2013,57.30,58.30,56.55,57.80,57.731934511665199120,698445,3249,40322581.00,101840,14.58,1.75,0.50
24-May-2013,55.00,57.45,55.00,57.05,56.381737684723360703,863724,4359,48698260.00,121773,14.10,2.45,2.05
23-May-2013,56.00,56.75,53.95,54.85,55.069763790291147354,1624023,6535,89434563.00,135102,8.32,2.80,-1.15
22-May-2013,61.00,61.05,55.80,56.40,58.032800848857534002,1915987,7434,111190092.00,223152,11.65,5.25,-4.60
21-May-2013,54.60,62.40,54.60,60.65,59.308913014872291097,5502044,23375,326320249.00,602939,10.96,7.80,6.05
20-May-2013,51.10,55.40,50.90,54.05,52.967960486918401002,1927058,7851,102072332.00,325085,16.87,4.50,2.95
17-May-2013,48.50,51.50,48.35,50.40,49.871878745085607103,832758,3539,41531206.00,223029,26.78,3.15,1.90
16-May-2013,48.10,49.65,48.00,48.70,48.946565696379102616,715458,3339,35019212.00,113963,15.93,1.65,0.60
15-May-2013,47.45,48.70,47.35,48.45,48.222076370030656307,365667,1671,17633222.00,127558,34.88,1.35,1.00
14-May-2013,46.90,47.75,46.30,47.10,47.143375230036104200,185297,1054,8735526.00,39306,21.21,1.45,0.20
13-May-2013,48.50,48.75,46.75,47.00,47.690851607966330373,347613,1503,16577960.00,142339,40.95,2.00,-1.50
11-May-2013,48.50,48.85,48.30,48.40,48.491038519910385199,27674,170,1341941.00,11012,39.79,0.55,-0.10
10-May-2013,48.70,49.30,48.10,48.65,48.678225653986606831,301497,1546,14676339.00,48744,16.17,1.20,-0.05
9-May-2013,48.40,49.45,47.80,48.55,48.740080092422879105,360084,1955,17550523.00,73663,20.46,1.65,0.15
8-May-2013,48.50,48.90,48.05,48.45,48.348924989724067711,372229,1652,17996872.00,90276,24.25,0.85,-0.05
7-May-2013,48.50,49.00,48.10,48.35,48.368189698245954731,494343,2679,23910476.00,102253,20.68,0.90,-0.15
6-May-2013,48.70,50.00,47.25,48.35,48.559908566115222192,1290550,7759,62668990.00,160501,12.44,2.75,-0.35
3-May-2013,49.40,49.75,48.15,48.65,48.943744167316518159,625784,3079,30628212.00,70223,11.22,1.60,-0.75
2-May-2013,48.50,50.25,48.45,49.35,49.435910178866716884,448714,2083,22182585.00,78617,17.52,1.80,0.85
30-April-2013,50.15,50.40,47.70,48.85,48.980130882960977487,350695,2076,17177087.00,69665,19.86,2.70,-1.30
29-April-2013,48.65,50.20,48.30,49.70,49.441658235199032526,334066,1958,16516777.00,78418,23.47,1.90,1.05
26-April-2013,49.95,50.55,48.50,48.85,49.483233482826391291,442161,2452,21879556.00,93868,21.23,2.05,-1.10
25-April-2013,48.10,50.80,48.00,49.65,49.011944928347677949,753709,2971,36940744.00,294313,39.05,2.80,1.55
23-April-2013,48.15,50.00,47.60,48.40,48.708540252412458653,1243441,4644,60566196.00,164018,13.19,2.40,0.25
22-April-2013,47.50,48.75,46.35,48.40,47.721197938079124632,537557,2689,25652864.00,91220,16.97,2.40,0.90
18-April-2013,47.50,48.20,46.50,47.55,47.437862254237691082,420630,2310,19953788.00,76053,18.08,1.70,0.05
17-April-2013,48.00,49.05,47.00,47.30,48.004661745248605804,646968,3216,31057480.00,90320,13.96,2.05,-0.70
16-April-2013,46.95,48.20,46.95,47.70,47.606351814563649464,742465,3170,35346050.00,122867,16.55,1.25,0.75
15-April-2013,47.05,47.70,46.30,46.75,46.909477929145621398,449824,1850,21101009.00,63050,14.02,1.40,-0.30
12-April-2013,46.00,47.15,44.70,46.90,46.179569909857060042,432979,2320,19994784.00,101057,23.34,2.45,0.90
11-April-2013,47.00,47.20,45.10,45.95,45.971072367614402681,587224,2553,26995317.00,77895,13.26,2.10,-1.05
10-April-2013,47.25,47.40,45.10,46.70,46.396712898169602991,690943,3018,32057484.00,84155,12.18,2.30,-0.55
9-April-2013,47.20,49.20,46.55,46.75,48.096113110666447005,1705657,6882,82035472.00,159972,9.38,2.65,-0.45
8-April-2013,45.45,47.10,45.10,46.55,46.169588246643598226,710061,3044,32783224.00,105880,14.91,2.00,1.10
5-April-2013,46.00,46.20,44.70,45.10,45.477242040032475191,690989,3186,31424274.00,99239,14.36,1.50,-0.90
4-April-2013,47.60,48.30,46.35,46.85,47.335005257661291769,1393205,5463,65947366.00,153172,10.99,1.95,-0.75
3-April-2013,44.45,50.25,44.45,47.65,48.650993333314001200,3448490,15447,167772464.00,465254,13.49,5.80,3.20
2-April-2013,43.00,43.95,42.45,43.80,43.196622146141443898,502390,2377,21701551.00,109385,21.77,1.50,0.80
1-April-2013,41.00,42.70,40.55,42.20,41.834103657517366307,514502,2659,21523730.00,113608,22.08,2.15,1.20
28-March-2013,39.20,40.85,38.30,40.65,39.830651255731578971,647073,2381,25773339.00,415822,64.26,2.55,1.45
26-March-2013,39.50,39.80,38.70,39.20,39.356740287754108957,275374,1486,10837823.00,90977,33.04,1.10,-0.30
25-March-2013,40.50,41.00,39.45,39.75,40.134410440873945420,581867,2547,23352889.00,207408,35.65,1.55,-0.75
22-March-2013,41.20,41.25,38.95,39.75,39.798722186217325556,925800,4563,36845657.00,242471,26.19,2.30,-1.45
21-March-2013,45.00,45.40,40.80,41.20,42.976197576919363958,1160176,6667,49859953.00,258043,22.24,4.60,-3.80
20-March-2013,45.70,46.40,43.60,44.05,44.546466223009527457,522175,2685,23261051.00,158694,30.39,2.80,-1.65
19-March-2013,46.65,47.60,45.45,45.70,47.136257736990817586,5236532,2906,246830522.00,4731163,90.35,2.15,-0.95
18-March-2013,47.45,47.45,46.00,46.25,46.771938746733568963,4237423,2576,198192489.00,3952639,93.28,1.45,-1.20
15-March-2013,49.80,50.50,47.25,47.65,48.679218013265250148,419291,2503,20410758.00,101284,24.16,3.25,-2.15
14-March-2013,48.80,49.95,47.50,49.65,48.992272079772079772,533520,3295,26138357.00,88874,16.66,2.45,0.85
13-March-2013,50.00,50.05,48.40,49.05,49.625725650770113255,4475121,2545,222081127.00,4096978,91.55,1.65,-0.95
12-March-2013,50.40,51.40,49.30,50.40,50.358864858366447796,4649781,3389,234157693.00,4071657,87.57,2.10,0.00
11-March-2013,51.05,51.30,49.40,50.15,50.125132947729105439,373267,1993,18710058.00,71611,19.18,1.90,-0.90
8-March-2013,49.50,51.00,48.85,50.60,50.329462237020268018,846358,4012,42596743.00,171051,20.21,2.15,1.10
7-March-2013,47.70,48.90,46.75,48.40,48.011493882986899447,5562437,3519,267060910.00,5101025,91.70,2.15,0.70
6-March-2013,46.90,48.45,46.90,47.75,47.735523882258762042,326037,2201,15563547.00,86356,26.49,1.55,0.85
5-March-2013,44.15,47.15,44.15,46.35,44.585182259494165032,8056343,3047,359193521.00,7629902,94.71,3.00,2.20
4-March-2013,45.20,45.20,43.40,44.05,44.373328000886981175,252542,1479,11206129.00,56278,22.28,1.80,-1.15
1-March-2013,45.00,46.20,44.15,45.15,45.269860068814934973,356318,2044,16130466.00,72783,20.43,2.05,0.15
28-February-2013,48.00,49.80,43.90,44.55,47.469003953112158010,844398,4601,40082732.00,183602,21.74,5.90,-3.45
27-February-2013,46.85,48.70,45.30,47.40,46.760730514312176203,345510,2288,16156300.00,89953,26.03,3.40,0.55
26-February-2013,47.70,47.80,46.15,46.50,46.731764477349132596,319171,1562,14915424.00,95048,29.78,1.65,-1.20
25-February-2013,50.20,50.50,47.30,47.65,48.363257206466539586,549784,3002,26589345.00,145312,26.43,3.20,-2.55
22-February-2013,50.00,51.00,49.70,49.90,50.222348342607448878,468688,2377,23538612.00,105355,22.48,1.30,-0.10
21-February-2013,50.95,50.95,49.65,50.05,50.197588810058827984,396070,2258,19881759.00,77415,19.55,1.30,-0.90
20-February-2013,51.90,52.70,50.50,51.30,51.603038936372269705,526500,2891,27169000.00,99252,18.85,2.20,-0.60
19-February-2013,51.60,52.15,50.05,51.40,50.957101538579119078,837396,4443,42671273.00,255801,30.55,2.10,-0.20
18-February-2013,53.95,55.20,50.95,51.30,51.514569290251704110,422361,2354,21757745.00,100225,23.73,4.25,-2.65
15-February-2013,52.05,52.40,51.30,52.00,51.821682370971063604,373889,2581,19375557.00,93083,24.90,1.10,-0.05
14-February-2013,54.45,54.50,51.75,52.40,52.803750451245873546,459838,2287,24281171.00,132093,28.73,2.75,-2.05
13-February-2013,55.60,56.25,54.00,54.45,55.312673981003962485,251105,1357,13889289.00,63677,25.36,2.25,-1.15
12-February-2013,56.70,57.40,53.65,55.00,54.888454498476279707,414118,2249,22730297.00,88337,21.33,3.75,-1.70
11-February-2013,56.90,57.25,55.90,56.75,56.623566826084620157,204703,1151,11591014.00,66132,32.31,1.35,-0.15
8-February-2013,57.70,57.95,55.65,56.85,56.824522709385869151,315112,1936,17906089.00,76002,24.12,2.30,-0.85
7-February-2013,57.00,58.65,56.50,57.50,57.647828727027770661,421596,2590,24304094.00,71738,17.02,2.15,0.50
6-February-2013,56.60,59.25,56.55,56.80,57.876850549389298533,681757,4163,39457948.00,126812,18.60,2.70,0.20
5-February-2013,56.50,57.00,54.60,56.60,56.161572898934397925,495213,2723,27811941.00,111980,22.61,2.40,0.10
4-February-2013,60.45,61.00,56.15,56.40,57.920055588820142076,676395,3761,39176836.00,264557,39.11,4.85,-4.05
1-February-2013,60.75,61.25,59.70,60.20,60.533095574683916945,326101,2314,19739903.00,74850,22.95,1.55,-0.55
31-January-2013,59.50,61.30,59.30,60.85,60.081586788546033028,356418,2326,21414159.00,109559,30.74,2.00,1.35
30-January-2013,59.50,60.70,58.85,59.10,59.518521406002646379,461763,3046,27483451.00,112384,24.34,1.85,-0.40
29-January-2013,60.20,61.80,59.10,59.80,60.305681899787207504,1322885,7665,79777482.00,192273,14.53,2.70,-0.40
28-January-2013,63.70,64.00,60.25,60.90,61.537548126360092785,1672680,9661,102932626.00,284765,17.02,3.75,-2.80
25-January-2013,62.00,63.95,61.75,63.70,63.143405030901394570,336878,2000,21271624.00,80370,23.86,2.20,1.70
24-January-2013,65.20,65.50,61.10,61.95,63.078844170593840972,766030,3231,48320287.00,270852,35.36,4.40,-3.25
23-January-2013,66.95,66.95,63.10,64.85,64.770040058855048181,470308,2409,30461868.00,61097,12.99,3.85,-2.10
22-January-2013,68.00,68.40,65.20,65.55,66.866207996270276570,592001,3358,39584862.00,125004,21.12,3.20,-2.45
21-January-2013,64.40,68.30,64.40,67.85,66.704756628144839809,943967,4890,62967089.00,308184,32.65,3.90,3.45
18-January-2013,65.50,65.75,64.30,64.50,64.955236872146118721,350400,1568,22760315.00,88849,25.36,1.45,-1.00
17-January-2013,65.35,66.00,64.10,65.25,65.172868087589671529,520929,2384,33950437.00,119500,22.94,1.90,-0.10
16-January-2013,65.60,65.90,64.15,65.35,65.188825099761685942,502698,2456,32770292.00,184981,36.80,1.75,-0.25
15-January-2013,63.80,65.60,63.50,65.40,64.824538973156610364,522475,3060,33869201.00,217732,41.67,2.10,1.60
14-January-2013,61.70,64.10,60.90,63.90,63.008122981267836921,478642,2540,30158334.00,178628,37.32,3.20,2.20
11-January-2013,62.50,62.95,61.30,61.65,61.918947431951234232,414225,2160,25648376.00,77418,18.69,1.65,-0.85
10-January-2013,63.80,64.50,62.40,62.65,63.268523025105625515,437631,2504,27688267.00,129761,29.65,2.10,-1.15
9-January-2013,64.10,65.20,63.50,63.85,64.396861566052166574,379170,2160,24417358.00,102392,27.00,1.70,-0.25
8-January-2013,65.45,65.75,63.35,64.10,64.386153183116100418,582401,3157,37498560.00,113589,19.50,2.40,-1.35
7-January-2013,63.50,65.40,63.10,65.05,64.734179353431262281,1178065,7063,76261071.00,363960,30.89,2.30,1.55
4-January-2013,63.30,63.80,62.25,62.65,62.760306789885951985,275498,1859,17290339.00,77772,28.23,1.55,-0.65
3-January-2013,64.40,64.40,62.95,63.30,63.405376276125435354,300617,1740,19060734.00,95547,31.78,1.45,-1.10
2-January-2013,64.65,65.30,63.00,63.70,64.457327479578909492,800398,4585,51591516.00,219823,27.46,2.30,-0.95
1-January-2013,61.90,64.70,61.90,64.15,63.262166201575721548,709897,3584,44909622.00,209065,29.45,2.80,2.25
31-December-2012,62.20,62.75,61.50,61.70,61.881806541729717145,343640,1865,21265064.00,108044,31.44,1.25,-0.50
28-December-2012,62.90,63.40,61.70,61.85,62.405442713066064416,489719,3047,30561131.00,140226,28.63,1.70,-1.05
27-December-2012,63.00,63.00,61.70,62.45,62.465610288914187255,650020,3380,40603896.00,259963,39.99,1.30,-0.55
26-December-2012,61.05,63.00,60.95,62.00,62.029375064174743257,574603,3200,35642265.00,155870,27.13,2.05,0.95
24-December-2012,60.90,61.95,59.85,61.15,60.945871941355514926,1158438,5893,70602014.00,172233,14.87,2.10,0.25
21-December-2012,65.80,66.45,60.65,61.05,63.508772166213517480,2078050,11089,131974404.00,573492,27.60,5.80,-4.75
20-December-2012,68.80,70.00,64.80,65.40,66.894003291831141537,3142324,16942,210202632.00,774925,24.66,5.20,-3.40
19-December-2012,64.50,68.80,64.15,68.45,67.191377613521083626,2507728,12539,168497699.00,506547,20.20,4.65,3.95
18-December-2012,64.25,64.65,63.45,64.25,64.085936405965551043,914048,4856,58577622.00,256924,28.11,1.20,0.00
17-December-2012,61.45,63.55,61.25,63.25,62.612550392875285064,925230,5261,57931010.00,255836,27.65,2.30,1.80
14-December-2012,61.50,62.40,60.60,61.30,61.463868152076349817,776531,3967,47728599.00,170972,22.02,1.80,-0.20
13-December-2012,63.25,63.80,60.75,61.15,62.460018106962939591,849397,4172,53053352.00,214277,25.23,3.05,-2.10
12-December-2012,64.00,64.45,61.65,63.10,63.025903587458772547,1361047,6946,85781217.00,221012,16.24,2.80,-0.90
11-December-2012,60.90,64.00,60.55,63.30,62.294598173992316798,2204810,10412,137347753.00,497678,22.57,3.45,2.40
10-December-2012,58.05,61.10,58.05,60.80,60.017179843089921544,1657000,9486,99448467.00,481279,29.05,3.05,2.75
7-December-2012,57.55,59.20,57.20,58.00,58.195189555335744362,1676186,9913,97545962.00,501934,29.95,2.00,0.45
6-December-2012,54.50,57.90,52.90,57.55,55.942251140151695049,1558126,7885,87165076.00,418802,26.88,5.00,3.05
5-December-2012,55.00,55.70,53.40,53.80,54.332021655882741317,454380,2798,24687384.00,138622,30.51,2.30,-1.20
4-December-2012,54.80,56.10,53.55,54.95,55.156293570955886943,961076,5133,53009390.00,288094,29.98,2.55,0.15
3-December-2012,53.40,54.80,53.25,54.40,54.174574642186198748,826128,4454,44755133.00,248719,30.11,1.55,1.00
30-November-2012,50.95,53.35,50.95,52.90,52.439573844752455747,812380,4264,42600861.00,283044,34.84,2.40,1.95
29-November-2012,50.50,50.95,49.35,50.80,50.438580437693397996,535489,4758,27009305.00,193783,36.19,1.60,0.30
27-November-2012,47.20,50.20,47.20,49.85,49.082862183332157222,708550,3447,34777662.00,234266,33.06,3.00,2.65
26-November-2012,49.75,50.05,46.80,47.10,47.063104560110548134,145457,803,6845658.00,64309,44.21,3.25,-2.65
23-November-2012,47.05,47.40,46.30,46.70,46.907462468317410801,205160,1224,9623535.00,65624,31.99,1.10,-0.35
22-November-2012,47.20,47.55,46.65,46.85,47.039612802398456312,125414,979,5899426.00,38412,30.63,0.90,-0.35
21-November-2012,47.30,47.45,46.50,46.95,46.979499129018392416,221015,1082,10383174.00,104891,47.46,0.95,-0.35
20-November-2012,48.00,48.00,46.55,46.90,47.303220312349515153,197279,1277,9331932.00,67832,34.38,1.45,-1.10
19-November-2012,47.30,47.95,46.80,47.50,47.439282027267212294,187918,999,8914695.00,64151,34.14,1.15,0.20
16-November-2012,48.40,49.30,46.85,47.50,48.441417654472647213,250724,1734,12145426.00,66257,26.43,2.45,-0.90
15-November-2012,47.85,48.90,47.50,48.45,48.189951061510694538,226611,1477,10920373.00,59225,26.14,1.40,0.60
13-November-2012,48.10,49.00,48.00,48.20,48.287393643996168366,141976,704,6855651.00,56276,39.64,1.00,0.10
12-November-2012,48.70,48.70,47.60,48.00,48.042497617751157092,235072,1516,11293446.00,87862,37.38,1.10,-0.70
9-November-2012,49.35,49.85,48.50,48.70,49.141275378648349981,184604,1263,9071676.00,59587,32.28,1.35,-0.65
8-November-2012,49.50,49.70,48.50,49.25,49.274619352213109677,226062,1318,11139119.00,55964,24.76,1.20,-0.25
7-November-2012,49.90,50.35,49.20,49.95,49.954229784670983285,332050,2006,16587302.00,88076,26.52,1.15,0.05
6-November-2012,48.70,49.85,48.60,49.65,48.821357617034583976,12483874,2756,609479677.00,12042563,96.46,1.25,0.95
5-November-2012,49.50,49.90,48.50,48.70,49.358934145942002372,201491,1270,9945381.00,56501,28.04,1.40,-0.80
2-November-2012,50.00,50.45,49.10,49.45,49.760192644265978178,402815,2309,20044152.00,107521,26.69,1.35,-0.55
1-November-2012,48.00,49.70,47.80,49.35,49.093817678811787116,429418,2442,21081769.00,135822,31.63,1.90,1.35
31-October-2012,48.05,48.75,47.45,48.15,48.050751681160440798,284030,1739,13647855.00,86395,30.42,1.30,0.10
30-October-2012,48.00,48.15,46.15,47.85,47.502157664888750798,463464,2376,22015540.00,154383,33.31,2.00,-0.15
29-October-2012,47.65,48.50,47.10,47.80,47.756229347899386337,237264,1567,11330834.00,64934,27.37,1.40,0.15
26-October-2012,47.50,48.10,47.00,47.45,47.519776021415199030,354141,1678,16828701.00,121694,34.36,1.10,-0.05
25-October-2012,47.90,48.90,47.30,47.90,47.741643825166764345,6738101,4247,321688018.00,6196499,91.96,1.60,0.00
23-October-2012,48.50,49.25,47.60,47.90,48.518282665073524419,441894,2385,21439938.00,111875,25.32,1.65,-0.60
22-October-2012,48.05,48.60,47.60,48.20,48.074666574128697181,432255,2617,20780515.00,92523,21.40,1.00,0.15
19-October-2012,50.50,50.75,48.55,48.95,49.495394751989300969,998969,5786,49444365.00,171019,17.12,2.20,-1.55
18-October-2012,49.90,50.60,49.25,50.15,49.994592672222177318,371163,2221,18556143.00,91097,24.54,1.35,0.25
17-October-2012,50.00,50.30,48.50,49.15,49.251557827097395442,432012,2475,21277264.00,126463,29.27,1.80,-0.85
16-October-2012,52.00,52.30,48.90,49.55,50.771766819003974199,476574,3047,24196504.00,157333,33.01,3.40,-2.45
15-October-2012,50.50,52.10,50.00,51.55,51.220815573248276740,486578,2718,24922922.00,171806,35.31,2.10,1.05
12-October-2012,50.35,51.30,49.75,50.50,50.745119387147292142,507006,2817,25728080.00,97105,19.15,1.55,0.15
11-October-2012,49.15,50.80,48.05,50.40,49.339630049492631404,904175,4842,44611660.00,122068,13.50,2.75,1.25
10-October-2012,51.40,51.45,49.30,49.55,50.444446510684338652,591520,3085,29838899.00,153719,25.99,2.15,-1.85
